instance_id,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam
instrectSubFourTwo5_26_3,180.0,634.0,0.2839,610.0,0.9621,2.0,4.0,3.5222,1.0,4.0,3.5222,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,9.0,0.05,10.0,0.0556,0.0,0.0,1.0,5.0,88.2,2.0,2.0,3.0,7.0,26.0,16.697,7.0,26.0,16.7353
instrectSubFourTwo5_26_7,180.0,634.0,0.2839,608.0,0.959,1.0,4.0,3.5222,2.0,4.0,3.5222,64.0,0.3556,116.0,0.6444,64.0,0.3556,116.0,0.6444,46.0,0.2556,134.0,0.7444,11.0,0.0611,11.0,0.0611,0.0,0.0,3.0,12.0,99.0,2.0,2.0,3.0,3.0,26.0,16.5588,3.0,26.0,16.6176
instrectSubFourTwo5_28_4,180.0,632.0,0.2848,606.0,0.9589,1.0,4.0,3.5111,2.0,4.0,3.5111,60.0,0.3333,120.0,0.6667,58.0,0.3222,122.0,0.6778,42.0,0.2333,138.0,0.7667,14.0,0.0778,15.0,0.0833,0.0,0.0,19.0,69.0,93.5556,2.0,2.0,3.0,5.0,26.0,15.2857,5.0,26.0,15.8182
instrectSubFourTwo5_2_9,180.0,658.0,0.2736,656.0,0.997,2.0,4.0,3.6556,2.0,4.0,3.6556,52.0,0.2889,128.0,0.7111,50.0,0.2778,130.0,0.7222,4.0,0.0222,176.0,0.9778,5.0,0.0278,6.0,0.0333,0.0,0.0,11.0,39.0,92.6667,2.0,2.0,3.0,4.0,26.0,16.4348,4.0,26.0,16.4348
instrectSubFourTwo5_30_12,180.0,630.0,0.2857,600.0,0.9524,1.0,4.0,3.5,1.0,4.0,3.5,62.0,0.3444,118.0,0.6556,56.0,0.3111,124.0,0.6889,44.0,0.2444,136.0,0.7556,14.0,0.0778,17.0,0.0944,0.0,0.0,5.0,17.0,75.5833,4.0,4.0,3.0,8.0,26.0,16.7222,5.0,26.0,15.5
instrectSubFourTwo5_30_17,180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,2.0,4.0,3.5,60.0,0.3333,120.0,0.6667,62.0,0.3444,118.0,0.6556,40.0,0.2222,140.0,0.7778,15.0,0.0833,14.0,0.0778,0.0,0.0,7.0,26.0,93.5556,2.0,2.0,3.0,5.0,26.0,16.5172,5.0,26.0,16.5357
instrectSubFourTwo5_30_4,180.0,630.0,0.2857,602.0,0.9556,2.0,4.0,3.5,1.0,4.0,3.5,64.0,0.3556,116.0,0.6444,60.0,0.3333,120.0,0.6667,48.0,0.2667,132.0,0.7333,13.0,0.0722,15.0,0.0833,0.0,0.0,10.0,36.0,80.9167,2.0,2.0,3.0,9.0,26.0,17.2308,9.0,26.0,17.2308
instrectSubFourTwo5_30_7,180.0,630.0,0.2857,604.0,0.9587,2.0,4.0,3.5,1.0,4.0,3.5,66.0,0.3667,114.0,0.6333,66.0,0.3667,114.0,0.6333,36.0,0.2,144.0,0.8,12.0,0.0667,12.0,0.0667,0.0,0.0,3.0,13.0,81.4545,2.0,2.0,3.0,9.0,26.0,17.1379,9.0,26.0,17.069
instrectSubFourTwo5_31_15,180.0,629.0,0.2862,598.0,0.9507,2.0,4.0,3.4944,1.0,4.0,3.4944,65.0,0.3611,115.0,0.6389,69.0,0.3833,111.0,0.6167,52.0,0.2889,128.0,0.7111,13.0,0.0722,11.0,0.0611,0.0,0.0,2.0,8.0,90.375,2.0,2.0,3.0,4.0,26.0,15.6136,4.0,26.0,16.4048
instrectSubFourTwo5_31_16,180.0,629.0,0.2862,602.0,0.9571,2.0,4.0,3.4944,1.0,4.0,3.4944,69.0,0.3833,111.0,0.6167,67.0,0.3722,113.0,0.6278,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,1.0,5.0,74.1,2.0,2.0,3.0,9.0,26.0,16.6429,9.0,26.0,16.7241
instrectSubFourTwo5_32_17,180.0,628.0,0.2866,596.0,0.949,2.0,4.0,3.4889,1.0,4.0,3.4889,68.0,0.3778,112.0,0.6222,70.0,0.3889,110.0,0.6111,54.0,0.3,126.0,0.7,12.0,0.0667,11.0,0.0611,0.0,0.0,5.0,21.0,87.0909,2.0,2.0,3.0,7.0,26.0,16.9286,7.0,26.0,17.0
instrectSubFourTwo5_34_0,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,70.0,0.3889,110.0,0.6111,68.0,0.3778,112.0,0.6222,46.0,0.2556,134.0,0.7444,12.0,0.0667,13.0,0.0722,0.0,0.0,1.0,5.0,81.0833,2.0,2.0,3.0,5.0,26.0,17.0,5.0,26.0,17.0571
instrectSubFourTwo5_34_11,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,2.0,4.0,3.4778,72.0,0.4,108.0,0.6,70.0,0.3889,110.0,0.6111,50.0,0.2778,130.0,0.7222,11.0,0.0611,12.0,0.0667,0.0,0.0,4.0,16.0,79.7692,2.0,2.0,3.0,4.0,26.0,15.7333,5.0,26.0,16.3
instrectSubFourTwo5_34_19,180.0,626.0,0.2875,594.0,0.9489,2.0,4.0,3.4778,1.0,4.0,3.4778,66.0,0.3667,114.0,0.6333,68.0,0.3778,112.0,0.6222,48.0,0.2667,132.0,0.7333,14.0,0.0778,13.0,0.0722,0.0,0.0,1.0,5.0,99.0,2.0,2.0,3.0,8.0,26.0,16.1714,5.0,26.0,15.2121
instrectSubFourTwo5_36_5,180.0,624.0,0.2885,588.0,0.9423,1.0,4.0,3.4667,1.0,4.0,3.4667,68.0,0.3778,112.0,0.6222,60.0,0.3333,120.0,0.6667,56.0,0.3111,124.0,0.6889,14.0,0.0778,18.0,0.1,0.0,0.0,2.0,8.0,85.2727,2.0,2.0,1.0,4.0,26.0,15.5313,4.0,26.0,16.6774
instrectSubFourTwo5_38_17,180.0,622.0,0.2894,586.0,0.9421,1.0,4.0,3.4556,2.0,4.0,3.4556,68.0,0.3778,112.0,0.6222,66.0,0.3667,114.0,0.6333,58.0,0.3222,122.0,0.6778,15.0,0.0833,16.0,0.0889,0.0,0.0,1.0,3.0,90.7143,2.0,2.0,1.0,5.0,26.0,17.2963,15.0,28.0,19.875
instrectSubFourTwo5_38_2,180.0,622.0,0.2894,584.0,0.9389,2.0,4.0,3.4556,1.0,4.0,3.4556,72.0,0.4,108.0,0.6,66.0,0.3667,114.0,0.6333,52.0,0.2889,128.0,0.7111,13.0,0.0722,16.0,0.0889,0.0,0.0,1.0,5.0,72.8,2.0,2.0,3.0,5.0,26.0,16.2188,5.0,26.0,16.2188
instrectSubFourTwo5_4_11,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,54.0,0.3,126.0,0.7,52.0,0.2889,128.0,0.7111,8.0,0.0444,172.0,0.9556,5.0,0.0278,6.0,0.0333,0.0,0.0,5.0,19.0,89.6,2.0,2.0,3.0,9.0,26.0,16.9565,9.0,26.0,16.9565
instrectSubFourTwo5_41_13,180.0,619.0,0.2908,582.0,0.9402,1.0,4.0,3.4389,1.0,4.0,3.4389,73.0,0.4056,107.0,0.5944,73.0,0.4056,107.0,0.5944,56.0,0.3111,124.0,0.6889,14.0,0.0778,14.0,0.0778,0.0,0.0,2.0,8.0,72.3636,2.0,2.0,3.0,5.0,26.0,16.1622,5.0,26.0,16.2162
instrectSubFourTwo5_4_12,180.0,656.0,0.2744,652.0,0.9939,1.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,6.0,0.0333,174.0,0.9667,7.0,0.0389,6.0,0.0333,0.0,0.0,2.0,8.0,89.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_4_13,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,52.0,0.2889,128.0,0.7111,54.0,0.3,126.0,0.7,8.0,0.0444,172.0,0.9556,6.0,0.0333,5.0,0.0278,0.0,0.0,5.0,18.0,88.0,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_4_14,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,8.0,0.0444,172.0,0.9556,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,12.0,85.6,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_4_17,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,52.0,0.2889,128.0,0.7111,50.0,0.2778,130.0,0.7222,6.0,0.0333,174.0,0.9667,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,88.1667,2.0,2.0,3.0,9.0,26.0,17.0,9.0,26.0,17.2727
instrectSubFourTwo5_4_6,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,52.0,0.2889,128.0,0.7111,54.0,0.3,126.0,0.7,8.0,0.0444,172.0,0.9556,6.0,0.0333,5.0,0.0278,0.0,0.0,2.0,8.0,93.0,2.0,2.0,3.0,9.0,26.0,17.5455,9.0,26.0,17.5455
instrectSubFourTwo5_4_7,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,8.0,0.0444,172.0,0.9556,7.0,0.0389,6.0,0.0333,0.0,0.0,4.0,15.0,87.2,2.0,2.0,3.0,9.0,26.0,17.5909,9.0,26.0,17.5909
instrectSubFourTwo5_4_9,180.0,656.0,0.2744,652.0,0.9939,2.0,4.0,3.6444,2.0,4.0,3.6444,52.0,0.2889,128.0,0.7111,54.0,0.3,126.0,0.7,8.0,0.0444,172.0,0.9556,6.0,0.0333,5.0,0.0278,0.0,0.0,4.0,16.0,92.5,2.0,2.0,3.0,6.0,26.0,16.6087,6.0,26.0,16.6087
instrectSubFourTwo5_51_1,180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,1.0,4.0,3.3833,63.0,0.35,117.0,0.65,69.0,0.3833,111.0,0.6167,58.0,0.3222,122.0,0.6778,24.0,0.1333,21.0,0.1167,0.0,0.0,8.0,26.0,94.3077,4.0,3.0,3.0,9.0,26.0,17.0625,9.0,26.0,17.0625
instrectSubFourTwo5_51_5,180.0,609.0,0.2956,560.0,0.9195,1.0,4.0,3.3833,2.0,4.0,3.3833,75.0,0.4167,105.0,0.5833,65.0,0.3611,115.0,0.6389,56.0,0.3111,124.0,0.6889,18.0,0.1,23.0,0.1278,0.0,0.0,8.0,28.0,84.4615,2.0,2.0,3.0,6.0,26.0,16.1538,6.0,26.0,16.3846
instrectSubFourTwo5_6_0,180.0,654.0,0.2752,648.0,0.9908,1.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,6.0,0.0333,0.0,0.0,3.0,11.0,91.6667,2.0,2.0,3.0,9.0,26.0,17.3636,9.0,26.0,17.3636
instrectSubFourTwo5_6_12,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,6.0,0.0333,0.0,0.0,4.0,16.0,88.8333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_61_5,180.0,599.0,0.3005,546.0,0.9115,1.0,4.0,3.3278,1.0,4.0,3.3278,77.0,0.4278,103.0,0.5722,83.0,0.4611,97.0,0.5389,76.0,0.4222,104.0,0.5778,22.0,0.1222,19.0,0.1056,0.0,0.0,2.0,7.0,79.8,6.0,3.0,1.0,2.0,26.0,16.2258,2.0,26.0,15.8
instrectSubFourTwo5_6_17,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,50.0,0.2778,130.0,0.7222,12.0,0.0667,168.0,0.9333,8.0,0.0444,8.0,0.0444,0.0,0.0,6.0,23.0,89.6,2.0,2.0,3.0,3.0,26.0,16.4783,3.0,26.0,16.4783
instrectSubFourTwo5_6_6,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,7.0,0.0389,7.0,0.0389,0.0,0.0,3.0,13.0,83.1429,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_6_7,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,56.0,0.3111,124.0,0.6889,12.0,0.0667,168.0,0.9333,6.0,0.0333,5.0,0.0278,0.0,0.0,5.0,20.0,87.3333,2.0,2.0,3.0,9.0,26.0,17.5714,9.0,26.0,17.5714
instrectSubFourTwo5_6_8,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,50.0,0.2778,130.0,0.7222,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,8.0,0.0444,7.0,0.0389,0.0,0.0,1.0,5.0,89.6,2.0,2.0,3.0,9.0,26.0,17.2174,9.0,26.0,17.2174
instrectSubFourTwo5_6_9,180.0,654.0,0.2752,648.0,0.9908,2.0,4.0,3.6333,2.0,4.0,3.6333,54.0,0.3,126.0,0.7,52.0,0.2889,128.0,0.7111,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,1.0,5.0,92.1667,2.0,2.0,3.0,8.0,26.0,16.9583,8.0,26.0,16.9583
instrectSubFourTwo5_8_0,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,54.0,0.3,126.0,0.7,12.0,0.0667,168.0,0.9333,6.0,0.0333,7.0,0.0389,0.0,0.0,3.0,13.0,76.7778,2.0,2.0,3.0,9.0,26.0,17.0833,9.0,26.0,17.0833
instrectSubFourTwo5_8_15,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,54.0,0.3,126.0,0.7,16.0,0.0889,164.0,0.9111,5.0,0.0278,7.0,0.0389,0.0,0.0,7.0,26.0,85.0,2.0,2.0,3.0,9.0,26.0,16.88,9.0,26.0,16.88
instrectSubFourTwo5_8_16,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,50.0,0.2778,130.0,0.7222,16.0,0.0889,164.0,0.9111,6.0,0.0333,9.0,0.05,0.0,0.0,6.0,25.0,89.6,2.0,2.0,3.0,9.0,26.0,17.3478,9.0,26.0,17.3478
instrectSubFourTwo5_8_17,180.0,652.0,0.2761,644.0,0.9877,1.0,4.0,3.6222,2.0,4.0,3.6222,54.0,0.3,126.0,0.7,48.0,0.2667,132.0,0.7333,16.0,0.0889,164.0,0.9111,7.0,0.0389,10.0,0.0556,0.0,0.0,1.0,4.0,91.25,2.0,2.0,3.0,6.0,26.0,16.6957,6.0,26.0,16.6957
instrectSubFourTwo5_8_18,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,58.0,0.3222,122.0,0.6778,56.0,0.3111,124.0,0.6889,16.0,0.0889,164.0,0.9111,5.0,0.0278,6.0,0.0333,0.0,0.0,3.0,12.0,89.6,2.0,2.0,3.0,9.0,26.0,17.1935,9.0,26.0,17.1935
instrectSubFourTwo5_8_4,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,52.0,0.2889,128.0,0.7111,14.0,0.0778,166.0,0.9222,8.0,0.0444,8.0,0.0444,0.0,0.0,4.0,14.0,76.6667,2.0,2.0,3.0,8.0,26.0,16.8261,8.0,26.0,16.8261
instrectSubFourTwo5_8_5,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,52.0,0.2889,128.0,0.7111,56.0,0.3111,124.0,0.6889,14.0,0.0778,166.0,0.9222,8.0,0.0444,6.0,0.0333,0.0,0.0,1.0,5.0,96.4,2.0,2.0,3.0,2.0,26.0,14.8966,2.0,26.0,16.5417
instrectSubFourTwo5_8_6,180.0,652.0,0.2761,644.0,0.9877,2.0,4.0,3.6222,2.0,4.0,3.6222,56.0,0.3111,124.0,0.6889,54.0,0.3,126.0,0.7,16.0,0.0889,164.0,0.9111,6.0,0.0333,7.0,0.0389,0.0,0.0,2.0,9.0,92.6,2.0,2.0,3.0,9.0,26.0,17.5,9.0,26.0,17.5
insttrisub300_190_13,299.0,1448.0,0.2065,1280.0,0.884,2.0,6.0,4.8428,1.0,6.0,4.8428,116.0,0.388,183.0,0.612,112.0,0.3746,187.0,0.6254,140.0,0.4682,159.0,0.5318,8.0,0.0268,6.0,0.0201,0.0,0.0,1.0,5.0,134.4667,2.0,2.0,2.0,1.0,25.0,18.2121,1.0,25.0,18.2059
insttrisub300_190_14,299.0,1448.0,0.2065,1282.0,0.8854,2.0,6.0,4.8428,1.0,6.0,4.8428,98.0,0.3278,201.0,0.6722,108.0,0.3612,191.0,0.6388,126.0,0.4214,173.0,0.5786,5.0,0.0167,6.0,0.0201,0.0,0.0,3.0,15.0,129.9286,3.0,3.0,9.0,3.0,25.0,18.0164,3.0,25.0,17.7647
insttrisub300_190_19,299.0,1448.0,0.2065,1278.0,0.8826,2.0,6.0,4.8428,2.0,6.0,4.8428,108.0,0.3612,191.0,0.6388,112.0,0.3746,187.0,0.6254,122.0,0.408,177.0,0.592,8.0,0.0268,7.0,0.0234,0.0,0.0,3.0,16.0,171.9048,2.0,2.0,4.0,3.0,24.0,18.1186,3.0,24.0,17.8833
insttrisub300_192_14,299.0,1446.0,0.2068,1274.0,0.8811,2.0,6.0,4.8361,2.0,6.0,4.8361,116.0,0.388,183.0,0.612,108.0,0.3612,191.0,0.6388,144.0,0.4816,155.0,0.5184,7.0,0.0234,12.0,0.0401,0.0,0.0,3.0,14.0,121.4706,2.0,2.0,4.0,4.0,24.0,19.0185,4.0,25.0,18.2833
insttrisub300_192_17,299.0,1446.0,0.2068,1276.0,0.8824,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.592,116.0,0.388,183.0,0.612,136.0,0.4548,163.0,0.5452,11.0,0.0368,6.0,0.0201,0.0,0.0,4.0,17.0,181.4,2.0,2.0,4.0,3.0,26.0,18.9833,3.0,26.0,18.3385
insttrisub300_192_18,299.0,1446.0,0.2068,1276.0,0.8824,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.592,118.0,0.3946,181.0,0.6054,142.0,0.4749,157.0,0.5251,9.0,0.0301,9.0,0.0301,0.0,0.0,2.0,12.0,157.4783,2.0,2.0,4.0,3.0,25.0,18.0333,4.0,26.0,18.7193
insttrisub300_192_2,299.0,1446.0,0.2068,1282.0,0.8866,2.0,6.0,4.8361,2.0,6.0,4.8361,118.0,0.3946,181.0,0.6054,104.0,0.3478,195.0,0.6522,144.0,0.4816,155.0,0.5184,8.0,0.0268,8.0,0.0268,0.0,0.0,1.0,5.0,133.5,2.0,2.0,4.0,2.0,25.0,17.6667,2.0,25.0,17.7619
insttrisub300_192_20,299.0,1446.0,0.2068,1278.0,0.8838,1.0,6.0,4.8361,1.0,6.0,4.8361,112.0,0.3746,187.0,0.6254,120.0,0.4013,179.0,0.5987,140.0,0.4682,159.0,0.5318,10.0,0.0334,6.0,0.0201,0.0,0.0,3.0,13.0,138.5294,2.0,2.0,2.0,3.0,24.0,17.5238,3.0,25.0,17.8525
insttrisub300_192_8,299.0,1446.0,0.2068,1278.0,0.8838,1.0,6.0,4.8361,2.0,6.0,4.8361,122.0,0.408,177.0,0.592,120.0,0.4013,179.0,0.5987,132.0,0.4415,167.0,0.5585,6.0,0.0201,6.0,0.0201,0.0,0.0,2.0,8.0,128.0909,2.0,2.0,2.0,6.0,25.0,18.6531,3.0,27.0,18.6563
insttrisub300_194_1,299.0,1444.0,0.2071,1268.0,0.8781,2.0,6.0,4.8294,2.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,122.0,0.408,177.0,0.592,142.0,0.4749,157.0,0.5251,9.0,0.0301,9.0,0.0301,0.0,0.0,4.0,17.0,144.0,2.0,2.0,4.0,2.0,25.0,17.7333,2.0,27.0,17.7414
insttrisub300_194_10,299.0,1444.0,0.2071,1270.0,0.8795,1.0,6.0,4.8294,1.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,112.0,0.3746,187.0,0.6254,138.0,0.4615,161.0,0.5385,6.0,0.0201,11.0,0.0368,0.0,0.0,1.0,5.0,148.7222,2.0,2.0,2.0,3.0,24.0,17.9194,3.0,24.0,17.9355
insttrisub300_194_16,299.0,1444.0,0.2071,1264.0,0.8753,2.0,6.0,4.8294,2.0,6.0,4.8294,124.0,0.4147,175.0,0.5853,116.0,0.388,183.0,0.612,142.0,0.4749,157.0,0.5251,7.0,0.0234,5.0,0.0167,0.0,0.0,3.0,14.0,144.4091,2.0,2.0,2.0,1.0,25.0,17.6471,1.0,26.0,19.3273
insttrisub300_196_12,299.0,1442.0,0.2074,1272.0,0.8821,2.0,6.0,4.8227,1.0,6.0,4.8227,114.0,0.3813,185.0,0.6187,116.0,0.388,183.0,0.612,138.0,0.4615,161.0,0.5385,7.0,0.0234,6.0,0.0201,0.0,0.0,4.0,20.0,143.8,2.0,2.0,9.0,3.0,25.0,17.5472,3.0,25.0,18.1639
insttrisub300_196_15,299.0,1442.0,0.2074,1270.0,0.8807,1.0,6.0,4.8227,1.0,6.0,4.8227,122.0,0.408,177.0,0.592,114.0,0.3813,185.0,0.6187,148.0,0.495,151.0,0.505,5.0,0.0167,6.0,0.0201,0.0,0.0,5.0,19.0,129.0,3.0,3.0,2.0,1.0,25.0,17.6667,1.0,25.0,18.2462
insttrisub300_196_17,299.0,1442.0,0.2074,1276.0,0.8849,1.0,6.0,4.8227,1.0,6.0,4.8227,110.0,0.3679,189.0,0.6321,110.0,0.3679,189.0,0.6321,132.0,0.4415,167.0,0.5585,10.0,0.0334,10.0,0.0334,0.0,0.0,3.0,16.0,125.6,2.0,2.0,9.0,3.0,25.0,18.4821,3.0,26.0,18.2778
insttrisub300_198_15,299.0,1440.0,0.2076,1276.0,0.8861,2.0,6.0,4.8161,2.0,6.0,4.8161,120.0,0.4013,179.0,0.5987,124.0,0.4147,175.0,0.5853,144.0,0.4816,155.0,0.5184,11.0,0.0368,9.0,0.0301,0.0,0.0,3.0,15.0,144.25,2.0,2.0,18.0,3.0,25.0,18.3158,3.0,25.0,18.2414
insttrisub300_198_20,299.0,1440.0,0.2076,1258.0,0.8736,1.0,6.0,4.8161,2.0,6.0,4.8161,124.0,0.4147,175.0,0.5853,104.0,0.3478,195.0,0.6522,138.0,0.4615,161.0,0.5385,5.0,0.0167,7.0,0.0234,0.0,0.0,6.0,23.0,133.9412,2.0,2.0,7.0,3.0,24.0,18.6452,3.0,25.0,18.7
insttrisub300_200_2,299.0,1438.0,0.2079,1272.0,0.8846,1.0,6.0,4.8094,2.0,6.0,4.8094,104.0,0.3478,195.0,0.6522,110.0,0.3679,189.0,0.6321,132.0,0.4415,167.0,0.5585,11.0,0.0368,9.0,0.0301,0.0,0.0,2.0,9.0,155.1176,2.0,2.0,2.0,1.0,25.0,18.0308,1.0,25.0,17.8235
insttrisub300_200_4,299.0,1438.0,0.2079,1264.0,0.879,1.0,6.0,4.8094,1.0,6.0,4.8094,134.0,0.4482,165.0,0.5518,126.0,0.4214,173.0,0.5786,154.0,0.5151,145.0,0.4849,8.0,0.0268,12.0,0.0401,0.0,0.0,4.0,17.0,142.4286,2.0,2.0,4.0,3.0,25.0,18.5692,3.0,25.0,18.2388
insttrisub300_200_7,299.0,1438.0,0.2079,1260.0,0.8762,1.0,6.0,4.8094,2.0,6.0,4.8094,128.0,0.4281,171.0,0.5719,114.0,0.3813,185.0,0.6187,154.0,0.5151,145.0,0.4849,10.0,0.0334,7.0,0.0234,0.0,0.0,1.0,4.0,130.3333,2.0,2.0,8.0,5.0,26.0,18.5833,4.0,27.0,18.6349
insttrisub300_201_2,299.0,1437.0,0.2081,1260.0,0.8768,1.0,6.0,4.806,2.0,6.0,4.806,113.0,0.3779,186.0,0.6221,117.0,0.3913,182.0,0.6087,134.0,0.4482,165.0,0.5518,10.0,0.0334,9.0,0.0301,0.0,0.0,4.0,16.0,196.7692,2.0,2.0,2.0,3.0,24.0,18.4667,5.0,26.0,19.3425
insttrisub300_202_3,299.0,1436.0,0.2082,1260.0,0.8774,2.0,6.0,4.8027,2.0,6.0,4.8027,128.0,0.4281,171.0,0.5719,120.0,0.4013,179.0,0.5987,140.0,0.4682,159.0,0.5318,6.0,0.0201,11.0,0.0368,0.0,0.0,2.0,8.0,133.6875,2.0,2.0,2.0,1.0,25.0,18.2419,1.0,26.0,19.7679
insttrisub300_204_17,299.0,1434.0,0.2085,1254.0,0.8745,1.0,6.0,4.796,2.0,6.0,4.796,118.0,0.3946,181.0,0.6054,126.0,0.4214,173.0,0.5786,132.0,0.4415,167.0,0.5585,7.0,0.0234,9.0,0.0301,0.0,0.0,3.0,14.0,143.2778,2.0,2.0,5.0,3.0,25.0,18.3966,3.0,26.0,18.5
insttrisub300_204_18,299.0,1434.0,0.2085,1260.0,0.8787,1.0,6.0,4.796,1.0,6.0,4.796,112.0,0.3746,187.0,0.6254,114.0,0.3813,185.0,0.6187,146.0,0.4883,153.0,0.5117,12.0,0.0401,7.0,0.0234,0.0,0.0,1.0,5.0,147.5,2.0,2.0,7.0,2.0,25.0,17.6308,3.0,25.0,17.8507
insttrisub300_204_3,299.0,1434.0,0.2085,1256.0,0.8759,1.0,6.0,4.796,2.0,6.0,4.796,124.0,0.4147,175.0,0.5853,120.0,0.4013,179.0,0.5987,154.0,0.5151,145.0,0.4849,7.0,0.0234,7.0,0.0234,0.0,0.0,13.0,55.0,150.3571,2.0,2.0,5.0,3.0,26.0,18.0968,3.0,28.0,18.75
insttrisub300_204_7,299.0,1434.0,0.2085,1272.0,0.887,2.0,6.0,4.796,1.0,6.0,4.796,116.0,0.388,183.0,0.612,124.0,0.4147,175.0,0.5853,150.0,0.5017,149.0,0.4983,11.0,0.0368,7.0,0.0234,0.0,0.0,2.0,10.0,158.8824,2.0,2.0,4.0,3.0,24.0,17.4909,3.0,26.0,18.3281
